order_id,product_id,add_to_cart_order,reordered
3328253,35042,9,0
2775973,40396,2,1
1217368,45445,7,1
2523556,46147,16,0
1260267,781,4,1
5305,19348,7,1
2391040,12496,3,0
1259931,14814,3,1
1926088,46979,10,1
1867103,40706,5,0
2113681,43598,33,0
711215,17224,10,1
1692013,24852,6,1
2782197,4957,5,1
2427848,38511,8,0
1630296,36695,19,1
1433046,31801,19,1
2592110,18288,6,1
3322334,31871,23,0
2766393,30696,9,0
2677809,9076,17,1
1025482,25718,7,1
2723448,35554,16,0
2652411,14161,5,1
866460,9138,1,1
2038237,24852,4,0
1398521,34658,11,1
1232156,40706,6,0
852315,37449,12,1
1256936,6385,6,1
1583207,28985,4,0
2566973,45535,27,1
1953593,21543,10,1
199349,8641,13,0
1330708,27845,3,1
2861656,10197,1,0
1765012,18479,14,1
3378282,7565,22,0
41750,32768,11,0
698244,25931,5,0
2572795,13885,2,1
3376432,9000,3,0
2102338,42803,1,0
438528,26620,9,1
3403856,14930,29,0
3099145,7304,2,1
2487931,39928,3,1
757095,5460,6,0
1867705,13176,1,1
3258894,16797,6,0
1451635,17490,7,0
656562,34148,1,1
3309726,44359,3,1
805640,1744,1,1
2716444,5699,4,0
2964384,1476,3,1
225029,42972,10,0
898831,23910,6,0
3273189,34448,5,1
1711453,26040,7,0
3362335,31927,21,1
1781139,44625,6,1
267364,25588,7,1
1587713,14536,6,0
2564204,8518,4,0
1535892,33140,2,1
2377398,11520,17,1
430557,9825,1,1
33810,32553,4,1
1508273,49075,1,1
674546,27966,1,1
2544151,41131,9,1
694531,21137,13,1
948141,22935,1,0
2470421,14335,1,0
2784971,24852,3,1
1737167,19156,11,1
2048583,10112,2,1
2732296,8193,15,0
2280143,27451,9,1
1549937,890,16,1
795553,13176,12,1
2861630,41559,20,0
3230342,46807,4,0
543490,24852,2,0
2413655,33129,16,1
2695258,48628,6,1
2532103,41950,2,1
1678059,13176,9,1
940968,24382,3,1
2215798,13176,9,1
1346734,39001,3,1
2187531,48679,4,1
2357556,11777,9,0
535089,4920,2,0
1809274,8088,4,0
147281,10998,1,1
1028511,33120,2,1
647468,37646,7,0
1428638,32433,12,1
1991001,20794,22,0
51284,3599,13,1
1611545,43154,1,0
322252,30170,17,1
2279732,18660,4,0
2717638,21137,10,1
1778732,13575,4,0
892519,33106,6,1
1509104,42736,8,0
1605154,24852,1,1
624176,38050,8,0
2886258,42701,1,0
727250,17706,15,0
696849,10385,1,0
81948,38768,3,1
2979937,30827,5,0
3095945,22400,4,0
2249787,48104,3,1
3339562,43713,14,0
2521560,36418,1,1
1218353,6131,4,1
1743744,37022,4,0
2957939,20842,2,1
821852,6489,3,1
1813996,26915,13,0
1560981,42445,15,1
2263405,43352,2,0
1105761,13176,4,1
3079525,39228,8,0
1809680,26810,6,1
2969876,13176,3,1
2175956,13280,3,0
1904716,21174,16,1
417349,17795,8,0
3342669,30233,1,1
2279936,25949,10,0
1765306,14084,2,1
2312630,49401,6,0
330321,31564,11,1
350459,34496,2,1
1636006,40706,2,1
2165206,49054,2,1
1323258,10246,14,0
2738534,47766,1,1
2841113,41716,3,1
284338,8138,14,0
2653010,24082,6,0
2963994,23763,2,1
1477634,23058,5,1
984500,14462,21,1
3182719,44765,4,1
1649202,21447,12,1
769899,42265,1,1
2317591,5479,3,1
956883,21137,1,1
3202475,17976,2,0
2435919,9755,18,1
1970804,46676,3,0
1859888,14335,2,1
3380709,10132,1,1
3379665,49325,1,1
2311306,43644,28,0
2261465,39190,9,1
1506554,18385,5,0
825760,12023,2,1
2930744,13428,10,0
2182358,10957,5,1
2031744,31439,7,1
2393210,4605,3,1
3203581,162,5,1
2883006,14084,11,1
2280625,22035,7,0
569943,42585,1,0
3160108,17829,7,1
1647712,45106,9,1
1834405,21334,5,1
2747979,11520,1,0
416439,32734,13,0
2706003,11712,2,1
1100283,11925,18,1
3200037,5077,5,0
1356639,11520,1,1
2680565,9387,20,0
176715,32465,1,1
2637489,7175,9,1
1071983,2763,4,1
2773408,34216,10,1
1000121,7835,17,0
1734919,12993,1,1
662325,47209,8,1
309528,5450,22,0
296535,15392,6,1
3241648,16797,24,0
1507089,31040,12,0
723299,15097,10,0
3219439,40587,14,0
2098146,3177,16,0
863204,28058,3,1
2773811,19086,6,1
2357577,5450,6,1
1704623,45176,11,0
2784776,35898,3,1
3188984,38456,10,0
1757736,10339,17,1
2947246,26272,2,0
1296564,49235,2,1
1249917,30204,9,0
2486158,27521,5,0
1822659,38944,10,1
2789934,21791,21,0
615365,6740,5,1
2937479,29373,1,1
3117319,19660,3,1
415150,42265,16,0
2544865,38768,2,0
873258,29851,6,1
1867194,22825,28,1
889831,47788,11,1
691579,36724,6,1
1942839,24184,10,0
921556,26919,14,0
812768,27683,9,0
1806041,5876,10,0
736620,47672,1,1
2948981,20492,6,1
967162,890,2,1
161888,38689,1,1
254264,18523,15,1
964481,27966,5,1
3237372,8265,6,1
2830659,45437,23,0
391090,10768,7,1
2418692,42445,2,1
2436986,29407,11,0
2181115,21137,6,1
1494872,29346,5,1
1496072,19173,5,0
1120696,14678,15,1
3329610,47766,6,0
2006040,26842,18,1
335789,6878,1,0
2421834,23863,4,1
585310,9339,14,1
1434572,49626,1,0
1854377,24489,18,0
1955523,24852,15,0
3100672,22312,16,0
2471230,47626,2,0
1072483,43961,5,0
2539436,8490,7,1
466071,45066,5,0
71331,35898,4,0
2687486,3599,15,1
1267091,24852,10,1
120166,44152,1,1
328790,13988,12,0
404327,44292,3,1
539508,15241,4,1
2116715,5240,31,1
517442,19048,14,1
1669061,1463,13,0
687216,27966,5,1
2120958,11046,12,1
1379907,33791,3,1
370918,24830,6,1
292398,27344,36,0
2082690,3285,12,1
249992,46515,2,1
165880,12813,24,0
2255973,28226,5,1
252760,30353,2,1
2618453,24838,3,1
8250,10246,13,0
957951,34451,15,0
406325,4605,13,0
2623516,6287,18,1
2948907,17915,3,0
3195062,37552,16,0
23551,9387,5,1
3370724,34283,4,0
1654608,27885,13,0
2933786,39021,4,1
847716,15718,5,0
701645,29447,1,1
1701575,14826,8,0
1868468,15028,5,1
2199940,9808,1,0
386212,13292,4,1
1588600,2825,9,0
400516,11182,15,1
3037962,6638,23,0
1536162,25640,5,1
1142548,17600,18,1
1997599,46988,1,0
3229158,19478,11,0
1434821,28875,5,0
2023950,4920,1,1
2322019,4451,1,1
1436527,48679,8,1
605195,24852,4,1
1902433,28420,1,1
476511,14981,3,1
2781211,5612,9,1
1620649,13535,4,0
1120798,4920,4,1
1398625,41259,8,1
1268909,2270,6,1
1946749,12872,10,1
2699471,36397,2,1
3116553,47209,2,1
157624,41803,14,1
1914526,22090,4,1
3137494,48364,20,0
2090178,14992,15,1
2569081,20842,6,1
1294858,19820,1,1
2515098,47766,3,1
352502,881,10,0
1468512,31805,4,1
1318908,42300,15,1
1580164,29045,14,1
1077903,3988,11,1
1505009,15424,1,1
1735473,42356,16,1
124833,1194,1,1
3343070,22133,4,0
3305174,7021,12,0
610909,10246,10,0
1177787,42828,6,0
504665,11000,7,1
898138,24852,7,1
1034620,41787,2,1
1938652,34619,14,1
3380119,24964,1,1
2530844,46175,14,0
56733,5436,33,1
2204444,6343,1,0
1750906,40334,20,0
2655729,36549,9,1
3267624,11885,10,0
1962182,32655,4,1
1774462,46117,24,0
1997703,35267,1,1
2103699,31343,14,1
693798,7969,9,1
365903,44943,22,0
2279119,44422,29,0
1151983,13851,14,0
956644,15831,1,0
2596998,22888,2,0
911590,23165,28,1
49062,5876,4,1
2567088,20734,9,1
512044,26165,1,1
2212133,8800,17,0
107719,35221,12,1
1820403,19702,12,1
2226529,30557,8,1
793048,49279,6,0
748844,9159,7,0
3116563,13866,5,0
2689477,44632,1,1
1702100,31296,21,0
2154593,38996,6,0
1077738,432,11,0
1854860,27360,5,1
2401068,5876,2,0
1659304,32446,3,0
462547,9835,8,0
440473,36085,9,1
1225933,21585,3,1
1679104,30191,23,0
923019,13176,8,1
1830993,34927,1,0
85998,46023,6,0
2356076,47738,1,1
2328274,13176,3,1
218824,26177,3,0
1137232,23081,13,0
2510342,11777,15,1
2694475,39430,12,0
2915295,11107,10,0
674419,11121,3,0
537351,33810,9,0
933547,48634,8,0
252978,39275,6,1
1384413,26384,9,1
1378488,39275,15,1
569921,31915,2,1
2015955,25890,3,1
1581113,9477,5,0
3319563,28578,1,0
2342606,28535,6,1
1082682,19734,2,1
983570,11281,12,0
1234766,13176,3,1
690270,25438,23,1
1202265,29487,6,0
1817052,37131,7,1
2349645,30668,16,0
2250852,29503,1,1
1158539,22425,6,0
225349,34232,11,0
127805,44566,1,0
204778,30192,9,0
2918625,46906,17,1
822786,42242,21,1
2283968,28577,6,0
846051,21903,8,1
34430,18184,3,1
2752013,28934,14,0
3342862,49113,17,0
1722079,27521,10,1
775237,26604,11,1
1218558,46129,4,1
318339,3896,12,1
510905,48726,16,1
2507651,27639,16,1
2012315,13176,1,1
2201837,34789,6,1
2819663,26604,1,1
609923,7350,2,1
3189347,5112,4,1
350366,34668,5,1
2670218,39408,10,0
1348407,24852,1,1
1502237,16797,1,0
1987216,40723,1,1
1765425,23044,4,1
2872593,46906,5,1
3018098,47209,5,0
1517182,18418,27,0
3193091,24759,1,1
2313000,16154,3,0
2354222,21324,5,1
2839859,43014,8,1
2561077,47626,13,0
1359945,48341,2,0
2850446,25976,3,1
2065234,5646,2,0
1445495,32939,3,0
1816654,28326,25,0
2111568,21903,2,1
1914075,28842,15,1
2827163,16859,11,0
1889786,20842,9,1
1829855,41375,6,0
3348463,4472,5,0
1559111,49215,7,0
3409471,38890,3,0
2531688,16083,13,0
907419,9881,22,0
1156289,1025,11,0
1975138,11068,7,1
1633719,39922,31,0
15678,8518,4,1
191907,47788,4,1
1698333,4562,10,1
1687105,40511,9,0
2357348,45368,11,1
1774052,28985,2,1
1054653,15539,8,1
1504858,10291,6,1
665446,7010,9,0
456714,32829,6,0
3307766,11182,10,0
581568,26209,26,1
913339,36333,22,0
3043923,45200,7,1
2486617,20119,7,1
2218114,6348,4,1
2554255,5077,2,1
603862,13176,6,0
3174600,7969,11,1
370045,46886,8,0
3345024,31253,28,0
3405602,22935,14,1
3126902,44948,11,1
1201663,33731,6,0
2256640,28985,11,0
2936397,6631,2,0
1217513,24852,4,1
1425867,4962,5,1
653505,20940,6,0
879971,18963,8,0
1262151,15872,1,1
212767,19859,9,0
3372258,37141,2,1
1367167,13176,4,1
1663710,21137,8,1
1916942,30776,13,1
2837994,12218,1,1
3410186,41178,6,1
79601,21903,7,1
651871,12169,5,1
1259465,42315,16,0
1701088,28156,21,1
2328647,47209,11,1
1970164,13510,11,1
711413,22432,2,0
574363,35078,9,1
185933,8061,10,0
3360619,47532,6,0
648584,40199,3,0
1298369,5785,14,1
2227834,3142,9,0
554027,7948,1,0
317330,34230,3,1
2464523,42557,11,1
3384465,42950,1,0
2030196,15615,9,0
2783342,48635,10,0
1421820,39628,9,0
2891109,10305,19,0
1412171,45774,5,1
1744704,34065,27,1
3264337,24561,20,0
2393535,890,16,1
3162167,19003,36,1
840262,23236,16,0
2257583,432,2,1
2364478,41131,1,1
1783524,18670,6,1
1257245,10749,9,0
1680421,43978,13,0
1472141,21616,13,1
1085910,6873,5,0
3392593,15945,6,1
588148,22108,9,0
656951,21903,3,1
1306984,38772,6,0
3212442,42633,7,1
2730180,526,6,0
2602535,46572,6,0
1577042,7736,1,0
1589508,28278,6,1
2778813,35108,4,1
2452199,41950,1,0
1237953,43643,3,1
1586967,32684,1,1
1589290,19049,6,1
1509636,35842,20,1
2518928,10226,4,0
1284436,35618,3,1
2309855,25949,6,1
3256510,26848,9,0
1946226,43875,15,1
1992204,29600,1,0
3018383,20940,7,1
919249,47209,10,1
1081004,23032,11,0
468343,33120,14,1
1959604,3376,5,1
37000,38656,1,0
2254687,39877,4,0
1518881,2487,2,0
459964,11230,1,1
2664643,16797,4,1
2810048,38028,5,1
3351830,47345,6,0
2342386,35687,14,0
83988,19398,4,1
2847738,31717,18,1
1676684,47769,9,1
2315506,30309,6,1
342601,7863,10,0
750705,28842,2,0
3106813,8424,22,0
2391959,14332,40,0
115519,2750,4,0
2512956,36180,18,1
2505961,21616,4,0
3410773,19354,10,1
1813111,38510,14,0
2284161,21137,4,1
3176348,40604,3,0
3378726,44961,12,1
13947,41909,23,0
807689,49640,5,1
850715,4920,5,1
2074747,13712,5,1
1121240,26751,10,1
2756079,12915,15,0
1887395,8988,3,0
2672453,16965,2,1
100240,39408,15,0
371129,34530,5,0
1323873,27845,7,0
857111,44142,10,1
1001155,49683,8,1
2882039,4962,19,1
1244295,24852,7,1
2749914,48702,7,0
3316304,47504,3,1
703801,11845,8,1
2894671,44342,2,1
414078,24307,9,1
359233,837,9,1
1470534,27954,2,1
3298236,18362,2,1
128260,13176,5,0
350123,34270,5,1
3320494,5077,3,1
1010054,13176,3,1
1906873,42677,11,0
2892449,4792,14,1
335203,49175,5,0
1166759,23115,23,1
1630434,46149,1,1
1441335,8021,8,1
1141937,37063,3,0
1760974,10473,7,1
1906741,11574,18,0
2199080,21903,12,0
3282849,26856,9,0
3119826,13010,2,1
1760364,36441,2,0
1858469,5973,15,0
3223798,39928,14,1
257941,37645,13,0
453893,7667,1,0
3029105,36552,5,0
2211175,40706,10,1
3352119,18023,3,1
2226242,28465,12,1
2520860,24852,2,1
109102,5750,34,0
1299893,31100,12,1
2901436,39275,4,0
3420739,49683,10,1
563268,16275,11,1
2743498,40706,10,1
459554,13176,4,1
1540516,18090,17,1
389562,6719,14,0
2682218,42450,29,0
2628924,14161,9,0
2189676,23622,6,0
819214,15923,3,1
1787516,26209,15,0
492877,31883,19,0
783041,16328,4,0
1136178,45066,4,1
589345,30391,8,1
123828,41671,10,0
2326069,47766,4,1
2819794,7088,20,0
2179971,31717,3,1
2361639,39802,4,1
1008545,30291,18,0
206137,24964,4,1
807048,21777,1,1
103979,17807,1,1
321961,28560,6,0
501338,21903,2,1
1858333,12576,11,0
3312157,22035,3,0
2739625,27845,2,1
1585578,44819,2,1
1629844,46088,4,1
1641417,21903,3,0
653112,12845,4,1
896921,46979,3,1
786105,27845,13,1
133044,24964,21,1
192709,16797,22,1
2549537,46505,6,0
2855546,28289,20,0
3060687,6508,11,0
1274783,23044,4,1
642920,44910,4,0
509478,30561,22,1
80585,34448,3,1
2672747,44359,16,1
2390934,18993,4,1
2649427,4233,13,0
2490634,48034,4,1
107673,5876,7,1
1257264,2295,12,1
1290378,36418,6,1
1843762,45930,1,1
2578990,13733,14,0
345881,4799,8,1
2282593,43662,4,1
9646,15151,7,1
2271497,9076,27,0
1031177,23005,5,1
1502732,19677,1,1
1191339,1144,1,0
1990240,32478,1,1
3056232,10978,13,0
1349653,6692,15,0
1924536,1940,1,0
2587297,31307,6,0
339009,41290,5,0
1598437,10121,8,1
3011475,21903,10,1
1757048,23296,5,1
523563,46906,12,1
2925312,6328,4,0
368816,34243,2,1
1323692,36668,4,0
1719000,21295,18,0
1061331,17008,11,1
1658594,17794,6,1
3040454,5855,6,1
21496,4812,16,1
175911,9036,14,0
2972083,42345,11,1
1130440,32538,6,0
3359973,1158,16,1
2800410,22425,8,1
3149217,24841,6,0
755701,5373,12,1
3349032,25442,1,1
2597084,21903,5,1
2720229,48942,7,1
1794480,21903,13,1
2357910,13829,10,1
2385622,41687,27,0
567987,35561,11,1
829892,5393,15,1
1841538,13829,15,1
2490689,38772,4,1
1691035,36865,14,0
2763345,31040,11,0
784675,4589,11,0
741139,34664,2,0
1785012,11520,12,1
246139,44632,7,1
1479254,17771,1,1
1698923,2962,2,1
27239,20643,6,1
75514,39619,6,1
3047590,24964,2,1
2165722,29370,9,0
3393189,48174,13,0
2413196,48109,18,1
134177,1559,9,1
76245,1463,3,0
1391684,9776,10,1
1132942,31433,30,0
1546388,12513,5,0
2041772,717,2,0
3332137,12496,24,1
1746447,49235,12,1
200669,49071,18,0
967063,22935,10,0
2043063,34668,3,1
2253269,46157,8,1
2320468,27196,22,0
2644985,7644,5,1
3026699,45200,5,0
2678592,2825,7,1
2978737,22959,9,0
126217,7521,1,1
136578,25286,2,0
1979932,5620,6,1
2994146,46616,4,0
1414603,14233,2,1
3020510,44368,5,0
1636070,30450,1,1
1852412,24852,1,1
2582760,48220,11,1
980153,16097,3,1
3390314,47626,25,0
380938,17241,10,1
2846485,44560,1,1
2638909,28985,7,1
2414329,11293,3,1
205646,40120,12,0
1458326,18957,11,1
3008142,45066,3,1
1121020,44632,21,1
1969008,28204,1,0
1042458,24852,5,1
195965,33129,2,1
1733582,13176,1,1
1624999,16823,6,0
3298917,42265,4,0
172601,34262,8,0
1751864,18926,8,1
1610819,4793,23,1
2198524,15233,8,1
2843632,5077,1,1
165334,940,4,0
3256399,48142,2,0
2953484,24964,5,1
112417,41950,11,1
2997667,5479,2,0
1975896,20514,13,1
3130838,12916,16,0
53218,24852,12,0
259250,6873,17,0
2969714,5876,2,1
2508544,27699,7,1
660666,27247,1,1
2769422,7485,4,1
2333393,13176,10,1
1568559,26795,3,1
2792578,19057,1,1
3153412,32911,1,1
127203,34243,5,0
325038,9387,10,0
1986201,49235,15,1
1058047,24799,7,1
980133,42183,5,1
1964034,8424,3,0
1810240,34203,28,1
406751,25659,14,1
1478769,2309,3,0
128301,32652,9,1
358386,30776,8,0
690010,35537,4,0
1835711,47626,3,1
1322948,35749,10,0
219553,46673,8,0
1629894,23986,4,1
2024314,7503,18,0
2204334,47209,17,1
164568,15683,7,1
2678128,19057,7,1
1749243,38078,16,1
359584,40706,1,0
519065,5248,2,1
2531990,45302,12,1
2295035,14875,21,0
3019245,27325,3,0
3348343,9387,3,1
1956446,1025,7,0
118415,26633,7,1
203685,42701,4,0
279471,34969,4,0
255281,30826,1,1
2855675,26790,9,1
2439884,17872,5,1
1775616,49111,5,0
845211,21903,6,1
1343115,36406,4,0
3153530,16932,6,0
1800036,42731,7,1
1172667,21903,4,1
1448735,4210,1,0
2073824,22760,22,1
2359204,24810,6,0
1879402,45504,2,1
371238,47209,1,0
1195591,20460,3,1
1378329,17461,20,1
2589435,38293,20,0
3032879,27104,11,1
858936,26209,12,1
1398791,43369,2,1
586317,25890,1,1
1067053,21053,5,0
2534952,36310,4,1
1476862,21248,12,0
1950386,46802,3,1
2357790,26606,5,0
3124142,39275,3,1
591312,42479,1,1
934846,15200,2,0
2585942,26283,25,1
2128468,29627,2,1
513484,21417,3,0
2157161,40516,6,0
327565,49683,12,0
68847,46931,2,0
1430825,13596,18,1
2400203,19155,5,1
1209289,43295,6,1
2404310,5636,17,0
1763212,31222,1,1
2840350,21616,3,1
960736,37524,9,0
1423840,20693,4,0
1980325,36316,12,0
2679474,31338,6,0
3197646,16349,1,1
2767239,33647,8,0
2395701,35939,2,0
1867029,45013,13,0
2902888,4920,4,1
209067,18531,6,1
2799075,11909,17,0
2884140,13351,4,1
1350832,36695,16,1
131791,23233,5,1
690705,18376,16,0
3193570,35855,4,1
2584961,5077,52,1
501612,16019,24,1
381482,45254,6,1
1338614,34969,15,0
1481869,2091,4,0
2535183,20082,6,1
1363698,21903,9,1
164539,432,4,1
1952175,9515,8,1
560776,3579,8,1
3253409,28465,1,1
497884,9829,8,1
190591,46290,41,0
1445300,11777,4,0
2926364,28578,1,1
2426967,14809,9,1
1242818,5769,9,1
2462636,48871,9,0
2779498,21616,3,0
2725272,45807,16,1
2283675,40571,2,1
2099764,46969,4,1
19087,5876,15,0
732507,5373,2,1
656495,49215,2,1
2186660,21376,25,0
494673,39275,12,1
3154156,33745,2,1
3159403,23044,4,1
108592,3464,21,0
3165713,3330,11,1
2913919,49544,5,1
1374094,45208,8,0
3233690,11777,5,0
252132,18370,22,1
1545311,21616,3,1
1199836,38419,15,1
819658,19348,1,1
3009902,36865,5,1
2766224,33007,25,0
1326675,32864,5,0
1207268,26714,7,1
2332247,41177,1,1
468994,33358,18,1
1536718,21137,12,1
1070148,20383,10,1
2449060,39977,7,0
2991918,16350,28,0
3011862,25138,6,1
2445115,21607,5,1
2777922,39275,8,1
1634544,30106,11,1
461804,27845,2,1
227580,43768,6,1
92022,39430,9,0
1814689,33120,22,1
1029777,31766,2,1
1523449,13176,6,1
3408504,30024,2,1
2860359,21405,10,0
3350676,45447,13,0
2822596,13852,3,0
1563099,33000,1,0
2622644,40706,16,1
2861421,30169,12,1
972310,21938,8,0
1202912,10343,15,1
1427336,29311,11,1
2956093,22935,6,1
1363600,5918,11,1
1464005,29487,14,1
1569890,12748,6,0
3209809,34325,1,1
2678579,36923,2,1
2233686,16823,10,0
1320214,13077,2,1
2613687,21573,4,1
3036871,48572,10,0
2658936,18534,12,1
582718,29309,2,1
388800,37645,2,1
2876787,20269,5,1
1569130,38689,1,0
367379,30391,16,1
1535692,13540,8,0
2761861,38480,3,1
1916677,21903,12,1
524941,24838,1,1
1062798,47058,7,1
2350035,1160,2,1
1915645,5479,8,1
2534390,7770,18,0
2142063,8518,10,0
2380362,13113,3,0
716672,43631,8,0
2314427,36953,1,0
1726493,47931,1,0
1727117,19660,1,1
3004793,23094,23,0
2286513,8174,14,1
2919079,16637,10,0
1459722,16759,7,0
1051694,45374,3,1
3145456,43165,7,0
1085977,36011,2,1
1070594,6184,7,0
715534,43789,13,0
2309870,32394,9,1
3206304,31066,17,0
724018,2237,11,0
619403,5114,11,1
2094911,3957,5,1
386821,38383,28,0
1971901,23554,10,0
1594231,19508,9,0
3013289,49319,3,1
1393175,21938,13,1
1590225,41423,4,1
2866494,7179,7,0
2593726,6740,9,0
2255299,44604,10,1
2836478,31915,1,1
596821,17878,17,0
1623527,3957,5,0
3107589,34955,17,0
3202811,20081,7,0
1909223,6348,10,0
544109,43713,11,0
310628,38273,8,0
645099,25890,7,0
1122626,14386,19,1
3118319,48679,10,0
1565877,36127,10,1
2600039,26062,3,1
1995073,29334,17,0
2257938,4390,4,0
2427463,25879,8,0
2527247,47626,17,0
1081375,28465,3,0
3402719,42495,5,1
2315197,20463,2,0
2018208,7500,1,0
2832555,13166,2,1
716649,5025,4,1
2472118,34448,1,0
430197,39238,15,0
730506,43886,5,1
2704641,40706,5,1
297231,30489,18,1
3171681,31000,1,0
3171908,17619,4,0
146170,40199,2,1
2331387,12872,5,0
523569,42274,8,0
2669282,48705,8,1
2276357,11782,3,1
1952673,30252,4,1
339058,5782,16,1
995742,45615,3,1
2677573,13176,2,1
743257,14399,12,1
3069268,31964,4,0
60292,39928,2,1
1127770,38312,15,1
2831958,13166,2,0
1256094,15925,14,1
2938739,28204,9,0
1814862,7736,1,1
518140,123,8,0
2217837,8571,1,1
1631831,39059,29,0
767892,21137,3,1
2113996,1117,8,1
556919,31553,3,1
1477229,248,7,1
3070860,365,6,0
3014713,32222,10,1
212429,10749,9,0
3291721,27966,8,0
2485221,30617,8,1
2624752,6274,5,1
650609,39032,1,1
689221,5194,5,0
1969648,39947,10,1
2449816,8251,5,0
193355,39794,20,1
1866858,33768,10,0
1220506,47941,19,1
2460163,10151,11,0
2700466,27900,19,0
1333961,24852,2,1
2778913,19006,5,1
50647,49141,3,0
631763,11352,27,1
2750217,28613,8,1
3299393,39928,9,1
2461756,37464,7,0
750245,42557,12,1
3394259,4562,2,1
451000,21903,6,1
774732,32781,14,0
498607,2716,9,1
1685786,31036,1,0
2069901,24810,8,1
861442,14901,7,1
3154739,40469,9,1
1367719,24179,18,0
2925486,27730,8,0
1686716,34668,2,1
1835666,37067,2,0
2069013,37355,3,1
441784,41950,12,0
1117657,43122,5,0
1686079,9515,9,1
755268,9996,1,0
2692622,14150,21,0
186099,39409,5,1
1466676,23915,3,1
534612,1957,2,0
1359976,196,1,1
1009094,18761,1,0
826409,34429,6,1
2168774,27104,25,1
1627222,18606,14,1
1329989,32433,6,0
1649748,9881,2,0
711654,36036,1,1
3120383,25824,4,0
1210582,24024,4,1
1424455,39561,2,1
2970441,44487,11,1
1716696,17383,27,1
2469055,3353,16,0
370940,22035,7,1
1699908,41296,4,0
2185648,49,12,1
1008007,33000,6,0
1737095,49605,12,1
1859276,40261,5,0
2234610,20947,13,1
1828112,21925,15,1
514958,6182,14,0
1436185,8277,27,0
1712803,27216,5,1
2809037,24184,3,1
460353,39678,5,0
294491,21903,5,1
2037221,24852,4,1
2312246,31683,1,1
1061411,24852,7,1
3170335,29473,5,0
679529,3896,1,1
2545592,20114,8,0
1054331,11520,14,1
1645129,15872,10,1
1035479,37774,6,0
1390292,35157,22,0
814467,26165,2,1
2066853,37646,8,1
2871690,12258,5,1
2579018,11782,1,1
2873586,25931,18,1
644394,29077,4,1
3123896,39321,8,0
737251,30884,30,0
2345714,24086,13,0
3112463,47209,2,1
2580139,43154,7,1
13014,17741,16,0
1059744,28535,9,1
47029,47788,8,1
2390998,30494,13,1
2424486,39275,11,1
591616,31717,5,1
2911896,26055,14,0
3096371,8030,4,1
286322,3231,3,0
3132522,43945,2,1
2228717,4605,8,1
1224139,39758,6,0
1567010,32655,3,0
3251244,43123,15,0
1411570,18288,14,1
2117471,29027,4,1
566802,40310,4,1
3010781,31720,3,0
2927763,21462,4,1
1533086,31242,35,0
2265392,41319,5,1
1664751,28217,1,1
1340015,27966,4,1
312488,43352,2,1
2589674,22788,10,1
2608776,21873,3,0
2265474,35221,7,1
726608,48192,6,0
31393,21616,10,0
2377529,27104,12,1
2192837,5595,8,1
1154514,42110,29,0
2211698,27090,2,0
2285927,47209,4,1
553112,27104,5,1
2621907,45580,31,1
1924594,32478,2,1
544628,41494,17,0
602775,14901,19,0
1278168,21497,7,1
2272438,9092,18,0
3318664,35914,21,1
1906410,20119,2,1
2640168,45763,7,0
2066574,13176,8,1
690648,23888,2,0
1303366,7175,1,0
3399238,39448,2,1
554100,11068,13,1
3106955,25043,5,0
1139047,9558,7,1
3048627,22825,2,0
1960448,20230,1,1
1484361,10912,1,1
2435633,1360,3,0
1331537,22935,18,1
1059644,30463,5,0
424424,8424,35,0
1120741,8349,7,0
3139921,49683,24,1
3151398,14897,1,0
1410198,39877,3,1
2126666,9477,7,0
97095,35749,6,1
897135,28985,15,1
3008209,40086,7,0
509910,7131,7,1
1381802,10246,1,0
850883,30489,15,0
2132288,11782,13,1
148619,38293,11,0
637185,2732,2,1
2227053,39877,10,1
1714398,1090,14,0
2509127,27187,7,0
202955,21137,2,1
429893,32428,17,0
1369873,18881,5,1
1463712,47823,16,0
2378825,45368,14,0
2244703,26790,9,1
768159,26738,6,1
900411,26790,6,0
1245843,8021,1,1
1038231,9290,2,1
2707865,13176,2,1
897003,38456,5,1
2103038,39275,2,1
497266,24390,3,1
2140167,47977,1,0
1456004,29662,14,0
2306983,33705,18,0
389257,21137,31,1
1999069,45646,6,1
1082455,12666,9,0
3348894,39981,11,1
197958,49605,12,1
530335,32732,10,1
2343913,43889,10,1
322926,1073,5,0
2525323,35167,5,1
1838875,44449,27,0
2190354,6948,11,0
1514572,33957,4,1
1043669,36082,1,1
2281232,49517,7,1
449655,42265,19,1
129219,2661,10,0
1267405,38457,15,0
442442,13176,12,1
3289569,20658,8,1
888525,9092,5,0
3085976,8277,5,1
911779,48679,11,1
2783588,30233,7,1
1911207,6870,7,0
2329755,18019,15,0
3304246,9337,5,1
1560256,18370,21,0
3295791,44212,10,1
3351836,49075,10,0
2855610,24852,3,1
2447061,12817,12,1
3188746,27730,23,0
2338386,34,8,1
372372,14112,5,1
2158244,13203,3,1
2381960,36036,15,1
153574,5321,4,1
1594945,44142,3,0
3300650,16363,10,1
2203930,15386,14,1
1056153,6347,16,0
257772,5621,5,0
2430886,2010,11,1
3320807,36685,6,1
674772,8615,7,0
389392,23516,22,0
480077,34448,18,0
2871077,18609,19,0
59372,47766,1,1
1134556,24184,10,1
2842188,9839,10,1
2819530,7781,17,0
1751938,11090,2,1
1819092,25640,7,0
111907,24397,6,0
