order_id,product_id,add_to_cart_order,reordered
1607532,11063,7,0
1862413,47626,15,1
1641188,46636,5,1
3341964,46167,3,1
2158709,25346,17,1
2364981,8671,2,1
2565148,15290,9,1
1562243,19057,2,1
1421137,12341,5,1
311741,16768,4,1
2369896,25762,3,1
775120,19730,18,1
652734,36036,2,0
3134784,40348,3,1
2306784,1947,7,1
796740,19586,4,0
3023203,31973,1,1
1541784,1194,4,1
2779441,4799,3,1
1493707,27985,9,1
513928,24838,1,1
1360018,844,13,1
786475,49296,3,1
699530,27429,19,0
1544996,16521,10,0
3391702,34092,3,1
195483,40706,5,0
2919709,32544,7,1
779725,38700,5,0
1350246,27540,12,1
202334,45007,4,1
2329508,3952,20,1
1806477,27966,11,1
880049,20114,1,0
672688,48423,2,0
336364,25985,7,1
290214,8670,2,1
593099,31933,15,1
759366,44479,8,0
2126399,5322,8,0
2371446,32909,19,0
3022978,30584,3,0
2992581,17021,17,1
2889020,39812,18,1
131674,10490,7,1
2886205,26873,4,1
2054615,24852,3,1
1757680,6948,9,1
2667782,44359,13,1
1712864,31717,20,0
2339504,47866,3,0
2883117,36287,2,0
3043300,17794,3,0
558267,9366,10,1
1031188,21903,18,1
7916,27796,15,0
1614922,41640,10,1
3420979,36691,2,0
422943,44479,19,1
1031756,343,7,1
1566850,9047,5,1
191792,28149,16,0
650977,29240,5,1
85766,4195,3,0
173896,40706,9,1
1327294,30169,4,1
2763051,17795,4,1
671581,6425,5,1
2110969,37055,5,0
1181602,44683,16,0
764613,24852,4,1
1544740,20495,25,0
2724910,43086,4,0
1194490,27845,2,1
1292123,11543,2,1
2162268,30353,6,1
1295137,39619,20,1
172371,31981,14,1
57295,24156,4,0
1840086,45948,2,0
264891,34453,6,0
2456476,13500,3,1
2730948,1244,6,1
1867789,1158,14,0
2127953,13870,13,0
2697374,8518,5,1
1670363,20549,20,0
2793915,30169,16,0
588714,47766,12,0
2783457,19701,6,1
725371,47626,7,0
3201947,16696,4,1
2173759,27845,9,1
248663,17611,10,0
2402482,37822,2,1
603604,18926,4,1
109446,43183,3,1
1618126,31644,3,1
2148637,26369,15,0
812283,33783,2,1
1203153,21137,9,1
652209,21903,16,0
2509518,44795,10,1
3303134,44310,2,1
3190667,30960,10,1
1429603,29418,13,0
2054830,15424,1,1
1144231,17021,19,1
1947548,11782,8,1
1841893,22035,1,1
1226870,12341,1,1
249363,8536,11,1
1217515,47050,1,1
1740252,26124,11,1
2368002,2361,14,0
915556,26131,3,0
1501638,13500,3,0
2529024,28599,16,1
2283769,30471,5,1
1358679,43295,5,1
2471086,13176,9,1
1739972,27388,8,0
3204310,9411,13,0
1941179,19134,28,1
593736,35383,10,1
2664297,20842,2,1
2298963,30169,3,1
2614212,41065,15,1
2484718,24852,7,0
2237534,47652,6,0
225732,4605,6,1
2168960,14077,2,0
1635650,28464,4,1
3052693,1559,5,1
1379656,8518,9,1
664876,24852,1,1
1480138,21709,1,1
2135642,20754,10,0
1123569,48242,1,1
1205333,3583,1,1
1305246,49683,3,1
2156071,972,29,0
2409954,5618,4,0
2553693,17794,2,0
1027343,17526,4,1
2387863,37687,1,0
2147670,38647,8,0
374198,27695,18,0
1781353,5902,9,0
1843701,39275,7,1
744653,47209,6,1
885303,14564,4,1
32735,21616,3,1
2619481,24852,2,1
1974342,39699,1,0
712670,35469,4,1
1656303,15357,6,0
1656539,46347,5,1
1024332,48628,14,1
35469,12140,8,1
420292,4329,14,1
2406407,27086,16,0
2821691,36550,10,1
747600,160,9,0
2270665,21903,3,1
134624,45450,2,0
2790870,41950,4,1
1066259,20842,2,0
1509397,11034,1,1
906058,47630,6,0
2881261,25890,13,0
3370659,25974,6,1
3207074,13544,7,1
2150822,42633,11,0
1897634,23998,9,0
332925,19660,1,0
796423,40723,14,1
264142,47209,20,1
825480,47966,7,0
125636,35989,41,0
2758200,12564,5,1
22800,7916,10,0
1663618,27753,1,0
1342659,43295,2,1
2567799,4687,7,1
75464,2611,14,0
2836169,21914,18,1
3179424,13042,6,0
3126307,15390,7,0
2812469,21938,5,0
1609943,9755,3,1
1679584,37372,1,0
2534479,24852,1,1
2972208,14161,1,0
572546,1376,3,0
3274863,30305,9,0
2760080,21938,4,0
1671656,19653,3,0
1345715,6046,17,1
3260906,5764,3,1
1786987,23495,1,0
2052098,22935,5,0
1654458,49566,17,0
2283769,13966,13,1
1622247,14467,1,1
1589372,7649,5,1
1775860,5134,6,1
3209298,37825,11,1
645176,37141,3,1
342091,19816,20,0
1583446,27966,3,1
13771,47155,4,0
3244923,35123,1,1
1835496,13176,2,1
3355852,16797,13,0
2139399,41588,3,1
804553,1883,11,1
2423492,45007,3,0
2689648,44731,18,0
1797090,8174,19,0
1323382,15613,14,1
2484551,34197,1,1
2275703,29370,8,0
3217412,14739,1,0
2246095,8277,8,1
1732311,10504,3,1
1321418,12477,12,0
420069,17191,2,1
281234,43768,11,1
947894,7175,10,0
676532,30918,6,1
1438353,24269,10,1
2386211,36758,7,1
1045916,25623,12,0
1466894,34358,6,1
1546311,45645,6,1
2979303,4920,4,1
2745460,11777,3,1
2067766,40310,8,1
2019144,24852,1,1
3176792,40545,7,0
568973,15359,1,0
562581,29309,12,0
2867838,42768,7,1
851189,13733,34,0
708825,39545,15,1
1091539,13984,5,0
1479096,25947,7,1
999254,31343,3,0
258321,16797,2,1
3214258,26096,30,1
385170,17944,5,0
2914995,13431,10,1
861905,44422,6,0
1496690,33768,52,1
1172531,37067,4,1
1220197,24838,12,0
3140038,11707,2,1
1292741,48190,4,1
1931893,37825,20,1
552140,42431,1,0
2993266,8799,4,1
3092774,13629,5,0
2366433,28785,12,1
3324211,19468,3,0
1522484,43961,10,0
1600277,7751,10,0
3052229,16965,11,1
230677,18127,6,0
2146033,28199,16,1
623671,36600,6,1
557003,36011,5,1
2445119,16797,8,0
674835,24852,3,1
1830278,38996,24,1
3096389,33793,4,0
1874838,27966,6,1
80856,13834,3,0
434828,36956,2,1
1276769,36070,19,1
472692,36772,9,0
2676264,47591,2,0
594252,17924,3,1
1009629,44870,2,1
311087,3252,5,1
1200992,1409,3,0
1446185,33846,7,0
449662,45124,1,1
2112500,38985,9,1
2528220,32839,12,1
1616778,33560,1,1
1887982,16489,4,1
1877376,43545,1,0
2716598,29553,10,0
2331828,3919,3,1
161012,16995,2,1
1645288,26128,8,1
564714,13646,4,1
394230,47357,33,0
304668,2295,16,0
207788,48302,8,1
521461,21137,3,1
1425970,4957,11,0
545353,34126,1,0
2030060,29689,29,1
3023807,13286,1,0
1170233,19904,11,0
18333,36534,3,1
1489863,27966,1,1
284667,18987,2,1
6023,17033,10,0
3191885,28985,13,1
2116012,39495,5,1
1686447,31506,6,1
233322,48408,56,0
259073,37506,2,1
2651488,49325,6,0
2976548,44359,16,0
404481,19057,7,0
2038625,31623,18,0
1391184,5991,3,1
3272084,5785,4,0
1287525,33388,1,0
3190927,42701,9,0
958165,37229,1,0
2199921,43789,25,1
2012447,15017,15,0
1239576,45007,27,1
1130234,23416,22,0
3139166,16393,6,1
659909,18534,2,0
1307047,46720,2,1
926010,20634,6,0
2816103,24838,1,1
851233,4461,5,1
191668,3550,2,1
793520,33279,5,0
2687981,33731,14,1
536324,48041,3,1
1117400,47485,6,0
3216800,49247,11,0
1663149,16797,8,1
2330641,13176,6,1
1320034,35585,4,0
428001,13535,37,0
1482997,12545,7,0
2528903,28597,15,1
3295620,12500,6,1
399998,9339,9,0
947203,12011,5,0
2961254,5194,9,0
16117,21137,3,1
1529821,34169,24,0
2949013,14769,15,0
574323,36164,11,0
329568,47325,24,0
2187472,7948,8,1
2128083,18439,10,1
742848,48679,1,1
3241650,9346,3,1
1409376,36082,21,1
3308572,19446,4,1
1195178,40709,3,1
1098532,2822,15,0
203878,14764,4,1
486787,47209,5,1
204541,33198,2,1
1958880,48205,15,0
1319964,25043,2,1
139923,13409,3,1
1829438,42042,7,0
3330549,15528,7,0
2991684,11782,21,0
3132670,7088,30,0
44628,34401,16,1
204095,25167,2,1
774062,10895,9,1
2940146,8174,12,0
3137596,47626,7,1
3194905,1158,23,0
548167,31066,1,0
2454310,37067,4,1
146098,8730,7,1
2737437,47890,24,0
249628,24996,9,0
1269307,22935,4,0
2666367,17949,14,0
2154956,43165,4,1
1716307,1511,2,1
1785418,19634,2,1
1103780,8736,13,1
263927,32655,13,1
594439,9755,1,1
1831107,22164,11,1
508487,43488,30,1
3406437,27086,8,0
2262107,5077,7,0
1405274,31981,9,1
941253,40706,12,1
894418,46667,2,1
2940903,19145,5,1
777482,8479,14,1
3308165,47526,1,1
1915835,27845,6,1
1349797,22234,2,0
1133275,32963,16,0
2613626,22935,15,1
1678743,196,9,1
3101080,26504,2,1
1071734,47626,2,1
2028825,20754,3,1
53202,32624,10,1
2412711,16570,8,0
373830,32177,7,1
1669563,47888,29,0
1074183,15872,10,1
1988463,35992,2,0
1419884,47766,14,0
1202935,44092,20,1
835967,42356,6,1
1628567,311,13,1
3154969,27510,2,1
2997164,5876,1,1
2455640,19678,5,1
1812201,37646,11,1
1702003,39685,1,0
430226,6104,7,1
2569810,8725,1,1
3369494,31759,2,1
72728,33198,10,0
1437952,2124,24,1
205315,27903,1,0
3324084,4103,1,1
967035,31343,9,1
364785,48628,2,1
547769,2825,15,0
3363226,4920,6,0
1467434,3562,11,1
56308,20580,24,0
2064182,44234,24,1
3308512,26278,12,1
96703,21616,12,0
782675,32689,6,1
1938849,40648,3,1
1899269,13176,15,1
1360198,47766,16,1
3193207,22963,11,1
3335194,31720,1,1
1919431,33929,5,1
1199147,31075,2,1
360266,47209,3,1
2989629,35914,5,1
21582,35951,3,1
3288197,19057,13,0
106042,7838,7,1
1530267,47209,4,0
2478398,13176,3,1
3023203,19006,11,1
329266,13176,1,1
3116417,40706,15,0
2604017,24516,5,0
3188337,40001,10,1
2419219,16518,5,1
2228149,32624,4,0
2316225,18432,2,1
1908362,31371,11,0
300084,32201,6,0
914646,26209,6,1
2461427,47766,11,1
3035659,45013,10,1
2904190,26209,8,1
2050816,6541,7,0
1841449,46347,10,0
3293547,43333,6,0
823078,25072,19,1
2367594,4455,18,1
1135423,19356,9,0
2410954,21137,2,1
672771,3896,8,1
415971,24852,6,1
658392,11828,4,0
2707299,48299,19,0
1659698,27086,1,1
1943845,35951,4,1
1445277,42736,14,0
2612626,37215,7,1
708518,5097,1,1
1249517,24719,8,0
650966,37262,6,0
1892229,17191,2,0
925093,19678,2,0
298585,46473,13,0
541685,47862,3,0
2578612,21903,23,1
1375389,31717,32,0
1102552,10492,15,0
694220,48205,19,1
688795,39275,5,1
1275462,5729,7,1
1126272,45007,4,1
2414407,21573,14,1
113986,25890,3,1
641733,36316,7,0
2376870,18288,8,1
3099554,6139,1,0
1132247,5546,12,1
3188511,25548,2,1
1137257,46906,3,1
2791751,714,3,1
1454599,5450,4,1
1098590,39275,12,0
657974,13097,6,1
3133347,13457,5,1
2397451,3919,2,0
1130069,20574,8,0
2961254,28597,5,1
3114405,16254,11,1
2853455,34243,2,1
365757,24184,2,0
1222219,12341,3,1
2779746,35601,31,1
2777556,22786,8,0
3058785,42719,9,1
1323388,19774,1,1
2108325,5612,5,0
2844430,3434,3,1
1571210,36714,7,1
2626187,33768,7,1
1574726,21405,14,1
556699,33747,27,0
878484,22935,2,0
2988525,43394,3,1
2999183,28289,18,1
662748,9079,2,1
199346,38051,3,0
2362367,24852,17,1
1083334,33232,3,1
2977183,10106,3,0
1800262,19849,4,0
23034,15981,1,1
18086,31022,7,1
806527,22035,4,1
383664,17862,2,0
868526,5141,11,0
3275646,28749,8,0
2991360,31915,28,1
1692346,24852,5,1
3103642,41371,17,0
1301324,45535,14,0
257317,6184,4,1
415618,24964,9,1
613353,38383,1,1
2073437,41355,3,1
380039,6348,2,0
569296,44418,5,1
1988999,16759,10,1
1792691,19478,11,0
3276221,24852,2,1
2445668,22081,28,1
2963581,23339,1,1
2885646,43768,7,0
2986733,14005,5,0
1434093,37067,1,1
618316,24184,11,1
1634814,38959,16,0
925245,45763,38,1
625406,30720,5,0
636709,37565,5,1
1425965,3957,6,1
1351885,1387,16,0
784540,26940,16,0
1915818,47734,3,1
1180187,2855,10,1
1298942,43124,3,1
2464610,13646,4,1
935325,35221,5,1
703673,19057,5,1
181311,13802,3,1
3344227,15290,8,0
2480238,19678,15,0
535639,47029,5,1
2504242,37710,1,1
1423420,33198,2,0
1532918,35939,14,1
2491026,28458,8,1
1053485,41950,2,1
2451140,24838,1,1
38611,33394,6,1
1564044,41787,8,1
1556115,43352,3,1
115336,27985,1,1
1949038,37029,2,1
1760415,13409,10,1
28318,13176,4,1
1394586,446,18,0
688898,14870,3,0
1271072,36550,2,1
2938688,23909,4,0
6000,10749,5,0
3352631,5922,26,1
116163,25170,13,0
217529,41950,3,1
8400,39469,30,0
358700,32071,4,0
2429913,24852,1,1
785032,35731,4,1
2448247,43961,6,0
2128287,21614,21,1
1676220,5782,10,0
148617,260,8,1
781730,27243,8,0
17152,37646,15,1
2991181,5258,3,1
725171,22035,14,0
516827,26405,1,1
2092437,25837,7,0
2777075,9337,4,0
123395,13176,1,1
976240,47136,3,1
2242808,21137,8,1
494597,26369,10,0
1502821,43087,20,1
3237144,25890,6,1
335990,43262,17,0
1586983,5097,21,0
1862182,30036,3,0
1569495,47492,5,0
593987,2797,18,0
2948334,33852,4,1
3334756,29740,15,0
3065082,34262,24,0
273597,30765,9,1
3292159,23029,13,1
822959,31228,7,0
2263927,30949,2,1
571524,4367,33,1
537514,41500,12,0
2865563,27309,5,0
2188699,42701,2,1
414366,16731,7,0
1256478,3856,9,1
558669,39924,9,0
936899,5578,2,1
1606785,27695,7,0
1102767,34217,12,1
430558,4781,4,0
368295,49131,3,1
1536951,25146,13,0
3115788,26372,6,1
3110079,27093,7,0
1806166,5699,13,1
447203,48953,1,0
348275,10749,12,1
1759224,429,17,1
2998518,45535,25,1
423665,43129,35,0
2787495,19049,4,0
2747355,26209,8,1
387596,37527,4,0
2201181,945,1,1
725414,2707,1,1
1602562,31268,5,1
320251,40604,8,0
181367,3298,6,0
2010794,36036,1,1
1257341,21174,6,1
780503,39993,18,1
1670065,22395,10,1
1152941,29370,6,0
2574491,39194,20,1
1691760,21376,4,1
3313623,397,7,0
24365,10798,11,1
121962,33651,8,1
2505218,9755,7,1
1909396,46522,7,0
1749683,17168,1,1
1078260,49683,9,1
2800748,36459,4,1
1895139,37478,3,0
1088789,27344,47,0
3340533,11201,4,0
542519,46979,7,0
815366,39877,13,1
864940,44142,4,1
753164,28465,1,1
2654723,43086,4,1
2232869,46667,8,1
1200020,5450,3,1
1658640,9996,5,1
1353361,19173,7,1
2620731,26118,5,0
3115309,39276,2,1
1519805,20114,21,1
2416418,12432,24,1
465825,5322,7,0
528122,49325,1,1
625228,13176,11,1
642465,25659,5,1
3356856,31206,9,1
1729074,16696,13,0
2584740,48527,2,1
1167013,2587,11,0
2939732,22089,1,0
2038216,42421,1,0
1049526,13176,2,1
757837,8516,5,1
2163477,23144,10,0
118686,16797,12,1
250595,45698,19,0
2335129,21019,9,1
3099890,35752,20,1
2999183,41007,10,0
3189763,36263,6,0
1959014,27156,10,1
3369044,10998,17,0
1699071,14157,2,0
827126,47626,6,1
2480815,25466,3,1
2134789,46906,11,0
1328721,18379,3,1
193585,42265,5,1
226548,42183,9,0
826415,8518,10,1
3402006,21903,7,1
2454855,41220,8,1
741922,26559,12,0
2958275,1935,8,0
921106,18689,5,1
2646101,8161,8,0
426543,36640,11,0
1123147,8912,21,0
1816635,7485,7,1
1490996,13077,18,0
688929,10528,3,0
2647630,7010,7,0
1772487,42265,3,1
2206064,26252,10,0
3370917,30391,8,1
2515012,29334,6,0
2266009,29987,29,0
563443,23765,17,1
2791751,14261,8,1
1214340,18439,11,1
594094,18980,11,0
470733,21616,1,1
1627233,39877,3,1
3085293,49683,1,1
2423397,41658,2,0
3111003,17545,7,0
711790,1234,5,1
2017914,42450,5,1
1774009,3896,9,0
3103399,14971,2,0
3353484,39928,14,0
2064754,47672,6,0
3161181,31268,7,0
1665057,18918,7,1
73567,24964,15,1
2021900,34530,10,1
2282529,25043,20,0
1595058,24004,14,0
1561535,23028,1,0
414419,31869,5,1
2329533,19086,8,0
2729029,27344,7,1
990392,45200,3,1
1388751,31506,1,1
1444542,23734,4,1
2288026,34126,9,0
310520,27544,2,0
466588,40285,11,1
3108156,21903,4,1
1007769,43014,3,1
2612290,8518,1,1
3171510,14992,10,1
3133699,38689,16,1
141963,24852,1,1
1517482,28849,15,1
916408,35221,1,1
1374539,40612,5,1
1330199,9076,6,0
2337018,40571,2,1
244569,20114,11,0
496346,17974,4,1
1832624,37496,11,0
1770382,22474,7,1
495160,44533,6,0
2066049,13733,9,1
1233429,13165,2,0
118542,47672,12,1
1985010,24884,11,0
419676,20345,2,1
589116,27966,9,0
1646519,959,1,1
344036,30720,3,0
2652642,32689,2,0
1606065,40844,5,0
326405,18594,20,1
3136393,7948,12,0
3356865,8424,22,0
2345643,19831,9,1
1040789,13984,16,0
2214466,12081,17,1
1987322,2024,2,0
244502,48642,1,1
1553612,3990,19,1
3042090,7521,1,1
441488,32747,5,1
2551484,5210,9,1
445115,35887,8,1
1970529,7021,13,0
286268,46522,21,1
2211920,24852,3,1
2203608,44479,2,1
3010698,30305,18,0
2255661,41220,15,1
693768,41408,9,1
983211,24852,1,0
265115,44245,5,1
590288,2228,13,1
704253,36345,7,0
527894,40867,1,1
2442890,13176,1,1
741508,47209,16,1
2290615,34027,4,1
1642726,44683,29,1
1332585,32303,4,1
1954638,35561,7,0
3392599,4034,19,0
663819,47144,16,0
2384759,34243,8,1
2704637,26600,23,0
1806011,25890,6,1
2439653,6348,3,1
3326926,43886,3,1
1988766,44910,22,1
1528275,9047,19,0
3229634,329,11,1
798260,46979,21,1
1190607,48230,9,1
1310222,30557,6,0
535807,6137,4,1
607277,21376,14,0
3394828,9477,4,0
696750,7948,17,0
1051979,29127,5,1
1666989,24933,9,0
1286505,43352,11,1
2941769,35072,5,1
1240306,9932,13,1
2788062,20114,9,1
2828659,21607,19,0
547323,36258,1,1
1921157,46979,4,1
1895832,5646,6,1
1851297,44142,4,0
533562,11712,12,1
1591862,36011,3,1
316727,43154,1,0
1149203,34243,1,1
2803445,49235,6,1
1520418,42557,8,0
155501,16797,5,1
2306566,768,7,1
2728698,26266,32,0
1726741,1274,4,0
1366436,30391,5,0
1754722,5785,3,1
1341340,32140,2,0
1900914,8744,11,1
282272,24053,8,0
1419983,44402,13,1
455706,47626,2,1
307775,44359,5,1
3330040,27845,1,1
1913532,36307,2,0
2945695,21903,5,1
1774143,21616,3,1
1827099,29363,14,0
1205482,43295,17,0
3046299,42265,15,1
3085422,41117,1,1
1105170,47626,2,1
174668,38608,2,1
735405,24838,10,1
1330415,40706,28,1
2441151,40986,13,0
3111242,41674,20,0
727578,38063,8,1
3221524,10763,1,1
2419563,17181,9,0
2745887,13176,2,1
1546277,17038,5,1
630551,40403,1,0
913119,46969,9,1
931418,26242,3,0
1918074,35939,4,1
493381,26660,1,0
2020694,33709,3,0
2432740,11777,9,1
802752,30463,8,0
2991638,37055,3,0
483229,47866,8,0
1486124,38944,8,1
991824,8518,13,0
24734,42770,22,0
173776,33000,5,0
3207443,35921,5,0
1663650,8248,1,1
1176884,26209,5,1
138143,45123,1,1
3398442,14439,15,0
342735,30995,21,0
270320,44056,9,0
1106938,40332,10,1
2668172,5077,18,0
1395839,49175,4,1
1533704,3981,5,1
2839518,33219,16,0
37908,12576,3,1
930134,46969,3,1
2353977,23957,3,1
2511107,41587,2,1
244156,33279,10,0
1414297,42987,16,0
253508,34991,10,1
1789110,15576,10,1
1906782,723,3,1
1505841,16900,18,1
2498854,27104,6,1
476475,23252,17,1
690200,34243,35,1
3050324,22170,5,1
1602140,10644,22,0
1365106,39852,4,1
115825,21903,5,0
3268782,24838,6,1
1776776,30218,2,1
2535968,2596,4,1
647493,18573,17,0
2123731,39693,3,0
2870811,25972,3,0
1081452,42585,15,1
2172178,24852,4,1
799804,43713,13,0
2733086,27086,4,1
1546663,8436,6,0
366982,47977,10,0
2153220,18908,9,1
1847813,14129,5,0
1448559,37374,16,1
2901834,30937,30,0
2200002,581,19,0
168628,12320,3,0
2341720,4366,3,0
169348,11619,15,0
623058,5785,9,0
2666097,26209,3,1
1508977,42697,11,0
970849,3464,7,1
2317214,29487,6,1
1156189,3699,3,0
2015267,25949,10,1
2758446,20868,16,0
2506907,16249,1,1
14988,47209,6,1
2325941,17807,4,1
1129165,44449,6,0
976799,14727,17,0
1859392,46886,6,0
853993,31236,28,0
2453377,3069,17,0
1035125,44815,7,1
616927,30316,8,1
692808,17429,14,0
575687,40268,12,1
893866,30480,6,1
1536506,43961,3,0
2754902,9550,11,1
3101805,39275,4,1
2479852,46522,18,0
2328097,20919,15,0
3008490,43352,8,1
2301318,35221,1,1
3149784,15392,4,0
4918,7563,5,1
171269,35581,21,0
3315678,48552,12,0
3054963,34305,16,1
226177,33998,8,0
2958948,1831,7,1
3063256,42736,4,1
1454237,13176,3,1
636681,23341,13,0
1940873,8277,15,1
2113831,24518,8,1
2417556,23234,1,0
1212836,9390,12,1
3310011,47504,3,1
559341,9364,20,0
688464,46235,15,1
2867155,46175,2,0
312194,38141,11,1
1502821,26431,34,1
1601126,17122,36,1
605340,30776,3,1
1924559,12409,12,1
1140565,18184,13,1
1097996,17630,5,1
1794436,8424,5,1
1754996,8006,4,0
2885660,4421,1,0
1851068,37019,1,1
1656773,10208,8,1
446153,15981,8,1
2920875,32734,1,1
1185005,11777,19,1
3130853,5962,12,0
1468168,36605,3,1
2972087,30591,1,1
2344982,9810,9,1
1549391,7644,14,1
2940272,13176,4,1
1216771,19613,2,1
428076,43086,3,1
152825,6448,21,1
508063,28353,16,1
3259724,10749,26,1
348890,19660,6,0
1471595,45066,17,1
429682,20743,7,0
2042254,10676,19,0
2729029,5212,36,0
1798970,42110,4,0
326526,4635,4,1
3267629,34358,6,1
3017190,4086,9,0
3014397,26955,14,1
1077395,25197,18,0
2619573,7338,27,0
1894174,24852,1,1
448094,31422,1,1
2667609,34688,15,1
205584,10388,21,1
2010983,16042,10,0
1870459,31779,3,1
3129794,22054,11,0
1804856,365,4,1
125636,27344,8,1
2365175,6873,8,1
2844521,47626,8,0
2974484,29987,11,1
1845035,24622,16,1
3414214,42508,17,0
1493739,30391,13,1
1002997,25957,4,0
12847,28384,8,0
495160,30391,8,0
802528,10193,9,0
1475557,5025,6,1
1850413,14385,4,1
2548143,48532,8,0
3235494,11463,15,0
860185,45371,15,0
2272805,31915,14,1
294026,47144,10,0
1859686,8859,2,1
1429209,39001,2,1
958976,15269,7,0
1002640,14897,4,1
525107,37524,13,0
1644448,10814,9,0
41887,17807,12,0
665048,31966,11,1
1317674,13194,13,0
2878028,35887,14,0
2947232,35993,8,0
3134411,21872,11,0
1829337,29861,5,1
229361,24852,4,1
770347,33081,3,1
2959091,40898,2,1
1353677,22035,11,1
3419347,24850,2,0
606895,18599,7,0
3122899,30427,6,0
3044591,47626,8,1
426613,24964,16,1
284816,25890,5,0
1110005,28851,26,1
1830871,26587,2,1
1728781,49683,7,0
1139330,11941,13,1
1919157,46088,1,1
1545596,47357,9,0
1551927,4994,6,0
775788,34126,8,1
546836,40706,20,1
1473247,26922,9,1
2302142,46402,8,0
2911707,16953,18,0
2681135,44837,10,1
2162268,18352,3,0
572421,27104,14,1
1640271,46667,4,1
2024176,38274,4,0
3384241,16797,1,1
2015806,23431,13,1
2856400,27521,2,1
3413689,25533,11,1
1829781,11499,16,1
2481809,21903,18,1
3341906,10765,2,1
1022469,17600,2,1
2329378,9690,11,1
1138237,9068,18,0
2827941,9366,9,0
2136426,35752,2,0
1302931,19366,10,1
1138867,45007,4,0
248822,1749,19,1
2667609,39332,12,1
2412696,41860,20,0
1571213,44142,2,0
542657,24852,3,1
2705620,39877,19,1
1949593,22035,6,1
1862413,30391,20,1
3164145,22247,15,0
2603699,1155,20,0
357953,31727,6,1
974098,5240,1,0
426442,40055,5,1
3333323,15261,10,0
1146266,498,25,1
2977509,49111,5,1
633016,13176,11,0
1685421,12323,10,0
320944,24654,7,1
200607,27086,6,1
1480350,43789,5,0
3151789,10585,4,0
2929159,44422,18,0
2355455,48104,20,0
2087853,19057,9,0
1741549,18487,13,1
2286571,26604,12,0
2298945,14947,9,1
1340049,2295,3,1
431170,44177,3,1
453623,9837,6,1
2507416,6871,10,0
2015010,35579,3,0
1306760,11576,1,1
3153772,34702,9,1
1999364,43352,10,1
1781451,34126,3,1
2047259,3330,16,1
2232459,5876,2,1
684391,35907,6,1
2029857,17872,4,1
346631,46969,5,1
9188,19674,12,0
3214985,10673,3,1
1724891,45013,3,1
1518911,27695,12,1
2182738,40709,6,1
1866394,30657,8,0
2437339,24838,7,0
1052375,6369,5,1
2524543,13689,6,0
2359432,30440,13,1
1218805,8277,1,1
494546,13176,5,1
490973,10848,4,0
985743,4591,6,1
2891382,30391,1,1
1248704,32864,8,0
392965,31964,10,1
2168062,14218,1,0
1223669,42577,6,1
2839671,40592,1,0
1664587,28990,7,1
1621444,40760,1,0
121608,30463,6,1
1311414,17794,18,1
876400,4796,23,0
3143751,2825,18,1
3133299,18534,2,0
1046767,10690,18,0
1661027,46558,7,0
1563174,44632,4,0
2583012,33623,3,1
3148178,21616,12,1
1919378,6218,6,1
942756,18873,18,1
2088962,41392,3,1
2991567,31066,3,1
2602164,43858,4,1
3228592,26743,8,1
3417904,9076,16,1
2908158,39877,3,1
539476,19875,2,1
1965193,2938,14,1
2046761,32338,9,1
2230188,44166,1,0
2570862,15016,18,0
1109676,36695,10,0
536973,30610,1,1
3399321,25581,3,0
1786987,9360,16,0
2873326,8006,11,1
2275990,36389,24,1
2127224,23288,2,1
1982039,28985,6,0
2156308,28278,10,1
3078459,2433,2,0
2933909,18926,5,0
2762132,34450,14,0
245557,35655,2,0
1813286,39581,1,0
3131737,7916,5,1
2653882,2716,2,1
421775,11440,11,0
1161307,46886,11,1
2298829,44987,6,0
440356,25345,13,1
1989853,21906,2,0
2801193,11266,2,1
1202318,17303,5,1
954602,14050,3,1
941421,43087,25,0
1177657,29129,14,0
3267356,17652,9,1
3215239,11512,8,1
1342307,7500,5,0
1178445,18813,3,1
2435556,14381,6,1
3308755,46203,3,1
1953861,9390,5,0
1326045,17902,11,1
3175365,48679,8,1
2544754,196,1,0
1962520,15842,11,0
3118403,26751,13,0
2477435,26922,6,0
2529208,36865,2,0
2835948,41463,6,0
3272292,7736,1,0
943915,47209,8,1
257554,3397,2,0
3295869,47626,7,1
333257,8195,2,0
1525718,35917,6,1
829224,8728,8,0
384589,21137,7,1
2207989,12916,8,0
1772885,44580,5,0
3188583,5450,3,1
706694,21903,1,1
3171285,46979,3,1
3189862,47500,6,0
491915,39300,12,0
2045918,13380,6,1
514550,47209,3,1
1215973,4105,9,0
1684622,37710,5,1
1574420,22959,16,1
1707946,42240,4,1
3241877,141,3,1
2525705,28985,6,1
3305950,18881,31,1
387848,35065,3,1
265281,47962,10,1
244163,13712,10,1
1140532,14793,10,0
3083364,16797,8,1
1294036,24852,1,1
1057798,42508,11,1
1393860,13534,10,1
1558662,40550,5,0
3076623,2186,15,0
3119087,47521,7,1
301906,28156,3,0
195940,17015,7,1
677363,35912,7,0
2479369,17819,8,0
2496734,25705,27,0
3274349,24852,4,1
2553644,20622,12,0
255114,1463,9,1
2137488,40637,12,0
1046145,21661,3,1
889300,7179,4,0
2495035,11777,6,1
121815,1057,3,0
2238362,21150,1,1
1040001,38383,3,1
2152859,30334,3,0
344105,43183,2,1
2291928,37029,26,1
2059420,21872,2,1
2636377,47098,21,0
1950736,429,6,1
130234,28571,2,1
996394,8475,10,1
2760304,27891,6,1
2825568,4608,9,1
